,link,product_description,customer_satisfaction,total_rating_info
240,https://www.tokopedia.com/cuan-gadgetid/vivo-v40-lite-4g-8-256-vivo-v-40-lite-4g-8-128-garansi-resmi-indonesia-8-128-black-bonus-30-item-f5d30?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"VIVO V40 LITE 4G RAM 8GB ROM 128GB VIVO V40 LITE 4G RAM 8GB ROM 256GB (UP TO 16GB RAM *8+8 EXTENDED RAM) GARANSI RESMI 1 TAHUN VIVO INDONESIA -100% Produk Original -100% Produk Baru -100% Produk Segel -100% IMEI Terdaftar di KEMENPERIN GARANSI : -Handphone : 1 Tahun -Software: LIFETIME WARRANTY -Kepala Charger : 6 Bulan -Usb Cable : 6 Bulan NOTE : Claim Garansi Dan Asuransi Dapat Dilakukan Di Seluruh Service Center Vivo Indonesia WARNA : - TITANIUM SILVER - CARBON BLACK - PEARL VIOLET PAKET BONUS CUAN : 1. XIAOMI AIRDOTS TWS / OLIKE WIRELESS SPEAKER / JBL GO 3 / VR BOX / REALME BUDS PLUS / FOOMEE SMARTBACKPACK / MICROSD 32GB 2. SMARTBAND / POWERBANK / MOBILE RADIATOR FAN *PILIH SALAH SATU 3. FREE ASURANSI PENGIRIMAN 4. SIM CARD ADAPTER 5. KACAMATA ANTI RADIASI 6. MASKER 1 BOX ISI 50PCS 7. MASK BRACKET 8. MASK CONNECTOR 9. STICKY CARD SLOT 10. KARTU PERDANA 11. GAMING FINGER SLEEVE 12. CUANGADGETID OFFICIAL LANYARD 13. STAND CARD HOLDER 14. KIPAS OTG 15. LED STICK 16. SELFIE LED 17. SOFTCASE (INCLUDE) 18. ANTIGORES (INCLUDE) 19. KABEL DATA 20. WATERPROOF 21. PELINDUNG KABEL 22. KONEKTOR OTG TYPE-C 23. I-RING 24. GURITA 25. POP SOCKET 26. GANTUNGAN HP 27. STAND HP 28. TRIPOD 29. BOX PACKING 30. BUBBLE WRAP PACKING *Setiap pembelian akan mendapatkan paket bonus cuan yang tertera diatas **Jika ada item kosong maka akan diganti dengan item lain yang senilai NOTE : Jika Anda memiliki pertanyaan, silakan chat dengan admin kami Melalui inbox, kami akan menjawab pertanyaan Anda secara detail.",100% pembeli merasa puas,10 rating • 4 ulasan
241,https://www.tokopedia.com/wahanaacesories/oppo-a3s-ram-3gb-rom-32gb-garansi-resmi-oppo-ungu-purple-merah?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"OPPO A3S 3GB RAM 32GB INTERNAL  GARANSI RESMI PRODUK READY STOK UNGU DAN MERAH SILAKAN LANGSUNG DIORDER SIS/GAN  Spesifikasi :   NETWORK Technology  GSM / HSPA / LTE LAUNCH Announced 2018, July Status Available. Released 2018, July BODY Dimensions 156.2 x 75.6 x 8.2 mm (6.15 x 2.98 x 0.32 in) Weight 168 g (5.93 oz) SIM Dual SIM (Nano-SIM, dual stand-by) DISPLAY Type IPS LCD capacitive touchscreen, 16M colors Size 6.2 inches, 95.9 cm2 (~81.2% screen-to-body ratio) Resolution 720 x 1520 pixels, 19:9 ratio (~271 ppi density) Multitouch Yes  - Color OS 5.1 PLATFORM OS Android 8.1 (Oreo) Chipset Qualcomm SDM450 Snapdragon 450 CPU Octa-core 1.8 GHz Cortex-A53 GPU Adreno 506 MEMORY Card slot microSD, up to 256 GB (dedicated slot) Internal 32 GB, 3GB RAM MAIN CAMERA Dual 13 MP, f/2.2, AF 2 MP, f/2.4, depth sensor Features LED flash, HDR, panorama Video 1080p@30fps SELFIE CAMERA Single 8 MP, f/2.2 Video  SOUND Alert types Vibration; MP3, WAV ringtones Loudspeaker Yes 3.5mm jack Yes  - Active noise cancellation with dedicated mic COMMS WLAN Wi-Fi 802.11 b/g/n, WiFi Direct, hotspot Bluetooth 4.2, A2DP, LE GPS Yes, with A-GPS Radio FM radio USB microUSB 2.0, USB On-The-Go FEATURES Sensors Accelerometer, proximity, compass Messaging SMS(threaded view), MMS, Email, Push Email Browser HTML5  - MP4/H.264/FLAC player - MP3/eAAC+/WAV player - Document viewer - Photo viewer/editor BATTERY  Non-removable Li-Ion 4230 mAh battery  *free bubble wrap",93% pembeli merasa puas,78 rating • 49 ulasan
242,https://www.tokopedia.com/cuan-gadgetid/realme-c67-4g-nfc-8-256-realme-c-67-4g-8-128-garansi-resmi-indonesia-8-128-black-tanpa-bonus-864db?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"REALME C67 RAM 8GB ROM 128GB REALME C67 RAM 8GB ROM 256GB (UP TO 16GB RAM *8+8 EXTENDED RAM) GARANSI RESMI 1 TAHUN REALME INDONESIA -100% Produk Original -100% Produk Baru -100% Produk Segel -100% IMEI Terdaftar di KEMENPERIN GARANSI : -Handphone : 1 Tahun -Software: LIFETIME WARRANTY -Kepala Charger : 6 Bulan -Usb Cable : 6 Bulan -Battery : 6 Bulan NOTE : Claim Garansi Dan Asuransi Dapat Dilakukan Di Seluruh Service Center Realme Indonesia WARNA : - SUNNY OASIS - BLACK ROCK PAKET BONUS CUAN : 1. REALME BUDS PLUS / OLIKE WIRELESS SPEAKER / VR BOX / XIAOMI AIRDOTS TWS / JBL GO 3 / POWERBANK / GAMING FAN COOLER / SMARTBAND 2. FREE ASURANSI PENGIRIMAN 3. MASKER 1 BOX ISI 50PCS 4. MASK BRACKET 5. MASK CONNECTOR 6. TEMPERED GLASS 7. KARTU PERDANA 8. CUANGADGETID OFFICIAL LANYARD 9. KIPAS OTG 10. LED STICK 11. STAND CARD HOLDER 12. WATERPROOF 13. I-RING 14. GURITA 15. POP SOCKET 16. GAMING FINGER SLEEVE 17. SIMCARD ADAPTER 18. OTG TYPE C 19. PELINDUNG KABEL 20. GANTUNGAN HP *Setiap pembelian akan mendapatkan paket bonus cuan yang tertera diatas **Jika ada item kosong maka akan diganti dengan item lain yang senilai NOTE : Jika Anda memiliki pertanyaan, silakan chat dengan admin kami Melalui inbox, kami akan menjawab pertanyaan Anda secara detail.",100% pembeli merasa puas,27 rating • 12 ulasan
243,https://www.tokopedia.com/gesrek/vivo-v40-lite-4g-5g-8-128-8-256-garansi-resmi-purple-4g-8-128gb-3937d?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"- Konfirmasi warna sebelum order ( CANTUMKAN WARNA DI NOTED ) - New - Ada Toko Offline di Depok (bisa COD) - Garansi resmi Vivo Indonesia 1 tahun - Proses hari ini max 19:30 , kirim hari ini Terima Credit via Online Tokopedia - Kredivo , Lakulaku Terima Credit via Offline di Depok - Homecredit , AEON",100% pembeli merasa puas,18 rating • 9 ulasan
244,https://www.tokopedia.com/cuan-gadgetid/vivo-y100-4g-8-256-vivo-y-100-4g-nfc-8-128-garansi-resmi-indonesia-purple-8-128-tanpa-bonus-fe698?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"VIVO Y100 4G RAM 8GB ROM 256GB VIVO Y100 4G RAM 8GB ROM 128GB (UP TO 16GB RAM *8+8 EXTENDED RAM) GARANSI RESMI 1 TAHUN VIVO INDONESIA -100% Produk Original -100% Produk Baru -100% Produk Segel -100% IMEI Terdaftar di KEMENPERIN GARANSI : -Handphone : 1 Tahun -Software: LIFETIME WARRANTY -Kepala Charger : 6 Bulan -Usb Cable : 6 Bulan NOTE : Claim Garansi Dan Asuransi Dapat Dilakukan Di Seluruh Service Center Vivo Indonesia WARNA : - ONYX BLACK - ORCHID PURPLE - GREEN PAKET BONUS CUAN: 1. VIVO TWS AIR / FOOMEE SMART BACKPACK / OLIKE WIRELESS SPEAKER / WIRELESS MINI HOME THEATER / VR BOX / XIAOMI AIRDOTS / REALME BUDS PLUS / SPEAKER JBL GO3 2. SMARTBAND / GAMING FAN COOLER / POWERBANK *PILIH SATU 3. VIVO CARE + ( PROTEKSI DAN GRATIS PERGANTIAN BATERAI SELAMA 4 TAHUN ) 4. FREE ASURANSI PENGIRIMAN 5. SIM CARD ADAPTER 6. KACAMATA ANTI RADIASI 7. MASKER 1 BOX ISI 50PCS 8. MASK BRACKET 9. MASK CONNECTOR 10. KARTU PERDANA 11. GAMING FINGER SLEEVE 12. CUANGADGETID OFFICIAL LANYARD 13. STAND CARD HOLDER 14. KIPAS OTG 15. LED STICK 16. ANTIGORES (INCLUDE) 17. SOFTCASE (INCLUDE) 18. SELFIE LED 19. KABEL DATA 20. WATERPROOF 21. PELINDUNG KABEL 22. KONEKTOR OTG TYPE-C 23. I-RING 24. GURITA 25. POP SOCKET 26. GANTUNGAN HP 27. STAND HP 28. TRIPOD 29. BOX PACKING 30. BUBBLE WRAP *Setiap pembelian akan mendapatkan paket bonus cuan yang tertera diatas **Jika ada item kosong maka akan diganti dengan item lain yang senilai NOTE : Jika Anda memiliki pertanyaan, silakan chat dengan admin kami Melalui inbox, kami akan menjawab pertanyaan Anda secara detail.",100% pembeli merasa puas,1 rating • 1 ulasan
245,https://www.tokopedia.com/cuan-gadgetid/vivo-y100-4g-8-256-vivo-y-100-4g-nfc-8-128-garansi-resmi-indonesia-purple-8-128-tanpa-bonus-fe698?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"VIVO Y100 4G RAM 8GB ROM 256GB VIVO Y100 4G RAM 8GB ROM 128GB (UP TO 16GB RAM *8+8 EXTENDED RAM) GARANSI RESMI 1 TAHUN VIVO INDONESIA -100% Produk Original -100% Produk Baru -100% Produk Segel -100% IMEI Terdaftar di KEMENPERIN GARANSI : -Handphone : 1 Tahun -Software: LIFETIME WARRANTY -Kepala Charger : 6 Bulan -Usb Cable : 6 Bulan NOTE : Claim Garansi Dan Asuransi Dapat Dilakukan Di Seluruh Service Center Vivo Indonesia WARNA : - ONYX BLACK - ORCHID PURPLE - GREEN PAKET BONUS CUAN: 1. VIVO TWS AIR / FOOMEE SMART BACKPACK / OLIKE WIRELESS SPEAKER / WIRELESS MINI HOME THEATER / VR BOX / XIAOMI AIRDOTS / REALME BUDS PLUS / SPEAKER JBL GO3 2. SMARTBAND / GAMING FAN COOLER / POWERBANK *PILIH SATU 3. VIVO CARE + ( PROTEKSI DAN GRATIS PERGANTIAN BATERAI SELAMA 4 TAHUN ) 4. FREE ASURANSI PENGIRIMAN 5. SIM CARD ADAPTER 6. KACAMATA ANTI RADIASI 7. MASKER 1 BOX ISI 50PCS 8. MASK BRACKET 9. MASK CONNECTOR 10. KARTU PERDANA 11. GAMING FINGER SLEEVE 12. CUANGADGETID OFFICIAL LANYARD 13. STAND CARD HOLDER 14. KIPAS OTG 15. LED STICK 16. ANTIGORES (INCLUDE) 17. SOFTCASE (INCLUDE) 18. SELFIE LED 19. KABEL DATA 20. WATERPROOF 21. PELINDUNG KABEL 22. KONEKTOR OTG TYPE-C 23. I-RING 24. GURITA 25. POP SOCKET 26. GANTUNGAN HP 27. STAND HP 28. TRIPOD 29. BOX PACKING 30. BUBBLE WRAP *Setiap pembelian akan mendapatkan paket bonus cuan yang tertera diatas **Jika ada item kosong maka akan diganti dengan item lain yang senilai NOTE : Jika Anda memiliki pertanyaan, silakan chat dengan admin kami Melalui inbox, kami akan menjawab pertanyaan Anda secara detail.",100% pembeli merasa puas,1 rating • 1 ulasan
246,https://www.tokopedia.com/wahanaacesories/hp-oppo-f7-ram-4gb-rom-64gb-garansi-oppo-red-black-silver-merah?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"Ready Bossss  OPPO F7 RAM 4GB / 64GB  Spesifikasi :  Jaringan : GPRS, EDGE, 3G, 4G LTE HSDPA: 42.2 mbps  amp;amp;amp;amp;amp;amp;amp;amp; HSUPA : 5.76 mbps LTE Cat 6 300/50 Mbps Dual SIM Dimensi Dimensi : 156 x 75.3 x 7.8 mm Berat : 158 gram Bahan : Metal LED Notifikasi : Ada Layar Layar 6.23 inci LTPS IPS LCD Resolusi 1080 x 2280 pixels Rasio 19 : 9 Kerapatan ~ 405 ppi Full Screen Display Corning Gorilla Glass 5 Sistem Operasi Android v8.0 Oreo ColorOS 5.0 Prosesor Chipset : MediaTek Helio P60 CPU : Octa Core 2.0 GHz GPU : Mali-G72 MP3 RAM 4 GB Memori Internal 64 GB Eksternal 256 GB Kamera Belakang 16 MP, f/1.8 Phase Detection Autofocus LED Flash Video 1080p@30fps Kamera Depan 25 MP, f/2.0 Sony IMX576 AR Sticker A.I-Powered Selfie Sensor Facial Unlock Fingerprint Accelerometer Proximity Gyroscope Compass  Diamond Black Baterai Li-Ion 3400 mAh  Non-Removable",100% pembeli merasa puas,11 rating • 10 ulasan
247,https://www.tokopedia.com/cuan-gadgetid/vivo-v40-lite-4g-8-256-vivo-v-40-lite-4g-nfc-8-128-garansi-resmi-indonesia-8-128-silver-bonus-30-item-8f6fc?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"VIVO V40 LITE 4G RAM 8GB ROM 128GB VIVO V40 LITE 4G RAM 8GB ROM 256GB (UP TO 16GB RAM *8+8 EXTENDED RAM) GARANSI RESMI 1 TAHUN VIVO INDONESIA -100% Produk Original -100% Produk Baru -100% Produk Segel -100% IMEI Terdaftar di KEMENPERIN GARANSI : -Handphone : 1 Tahun -Software: LIFETIME WARRANTY -Kepala Charger : 6 Bulan -Usb Cable : 6 Bulan NOTE : Claim Garansi Dan Asuransi Dapat Dilakukan Di Seluruh Service Center Vivo Indonesia WARNA : - TITANIUM SILVER - CARBON BLACK - PEARL VIOLET PAKET BONUS CUAN : 1. XIAOMI AIRDOTS TWS / OLIKE WIRELESS SPEAKER / JBL GO 3 / VR BOX / REALME BUDS PLUS / FOOMEE SMARTBACKPACK / MICROSD 32GB 2. SMARTBAND / POWERBANK / MOBILE RADIATOR FAN *PILIH SALAH SATU 3. FREE ASURANSI PENGIRIMAN 4. SIM CARD ADAPTER 5. KACAMATA ANTI RADIASI 6. MASKER 1 BOX ISI 50PCS 7. MASK BRACKET 8. MASK CONNECTOR 9. STICKY CARD SLOT 10. KARTU PERDANA 11. GAMING FINGER SLEEVE 12. CUANGADGETID OFFICIAL LANYARD 13. STAND CARD HOLDER 14. KIPAS OTG 15. LED STICK 16. SELFIE LED 17. SOFTCASE (INCLUDE) 18. ANTIGORES (INCLUDE) 19. KABEL DATA 20. WATERPROOF 21. PELINDUNG KABEL 22. KONEKTOR OTG TYPE-C 23. I-RING 24. GURITA 25. POP SOCKET 26. GANTUNGAN HP 27. STAND HP 28. TRIPOD 29. BOX PACKING 30. BUBBLE WRAP PACKING *Setiap pembelian akan mendapatkan paket bonus cuan yang tertera diatas **Jika ada item kosong maka akan diganti dengan item lain yang senilai NOTE : Jika Anda memiliki pertanyaan, silakan chat dengan admin kami Melalui inbox, kami akan menjawab pertanyaan Anda secara detail.",100% pembeli merasa puas,2 rating • 1 ulasan
248,https://www.tokopedia.com/wahanaacesories/vivo-y81-ram-3gb-rom-32gb-garansi-vivo-indonesia-resmi-hitam?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"NETWORK Technology GSM / CDMA / HSPA / LTE 2G bands GSM 850 / 900 / 1800 / 1900 - SIM 1   SIM 2  CDMA 800   TD-SCDMA 3G bands HSDPA 850 / 900 / 2100 4G bands LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500) Speed HSPA, LTE GPRS Yes EDGE Yes LAUNCH Announced 2018, June Status Available. Released 2018, June BODY Dimensions 155.1 x 75 x 7.8 mm (6.11 x 2.95 x 0.31 in) Weight 146.5 g (5.15 oz) Build Front glass, plastic body SIM Dual SIM (Nano-SIM, dual stand-by) DISPLAY Type IPS LCD capacitive touchscreen, 16M colors Size 6.22 inches, 96.6 cm2 (~83.0% screen-to-body ratio) Resolution 720 x 1520 pixels, 19:9 ratio (~270 ppi density) Multitouch Yes Protection Corning Gorilla Glass (unspecified version)  - Funtouch OS 4.0 PLATFORM OS Android 8.1 (Oreo) Chipset Mediatek MT6762 Helio P22 CPU Octa-core 2.0 GHz Cortex-A53 GPU PowerVR GE8320 MEMORY Card slot microSD, up to 256 GB Internal 32 GB, 3 RAM MAIN CAMERA Single 13 MP, f/2.2, PDAF Features LED flash, HDR, panorama Video 1080p@30fps SELFIE CAMERA Single 5 MP, f/2.2 Video  SOUND Alert types Vibration; MP3, WAV ringtones Loudspeaker Yes 3.5mm jack Yes  - Active noise cancellation with dedicated mic COMMS WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot Bluetooth 5.0, A2DP, LE GPS Yes, with A-GPS, GLONASS, BDS Radio No USB microUSB 2.0 FEATURES Sensors Accelerometer, proximity, compass Messaging SMS(threaded view), MMS, Email, Push Email, IM Browser HTML5  - MP4/H.264 player - MP3/WAV/eAAC+/FLAC player - Document viewer - Photo/video editor BATTERY  Non-removable Li-Po 3260 mAh battery",100% pembeli merasa puas,12 rating • 10 ulasan
249,https://www.tokopedia.com/wahanaacesories/hp-vivo-y91-2-32gb-y91-32gb-vivo-y-91-2gb-rom-32gb-garansi-resmi-v-hitam?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"PENGIRIMAN CEPAT DAN DIJAMIN SAMPAI TUJUAN ANDA. PACKING LEBIH AMAN DENGAN MENGGUNAKAN BUBLE WARP ( FREE ).  Spesifikasi VIVO Y91: RAM 2 GB ROM 32 GB Layar 6,22 inch Baterai 4030mAh FACE UNLOCK + FINGERPRINT Kamera Depan 5MP Dual Kamera Belakang 13MP + 2MO Android Oreo 8.1 Dual Sim Card Memory Up to 256Gb  GARANSI RESMI VIVO INDONESIA  Jangan Lupa Juga Di Order Aksesorisnya ya * Scrrenn Protector https://www.tokopedia.com/wahanaacesories/temperred-glass-vivo-y91-anti-gores-kaca-vivo-y91-screen-guard-viv",100% pembeli merasa puas,49 rating • 29 ulasan
250,https://www.tokopedia.com/sukandar435788/vivo-y33s-ram-8-256gb-6gb-128gb-original-6-58inches-garansi-resmi-50-16mp-fhd-kamera-5000mahhandphone-fullset-segel-garansi-1tahun-hp-murah-android-4g-5g-black-6gb-128gb-463de?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"6.58Inch IPS LCD. Dual Sim Dual Standby. 6/128GB Kapasitas Tinggi. Camera Kamera HD Ponsel Lapangan. Flash flash WI-FI/Bluetooth/GPS/MicroUSB/FM Radio. accelerometer, kedekatan, kompas ➽network Teknologi: GSM / HSPA / LTE. Dimensi Tubuh:164.3 x 76.1 x 8 mm (6.47 x 3.00 x 0.31 in) Berat: 182 g (6,42 ons) Sim:Sim ganda (nano-sim, dual stand-by) ➽Play Jenis: IPS LCD Ukuran: 6,58 inci,104.3 cm2 (~ 83,4% rasio layar-ke-tubuh) ➽Platform OS:Android 11, FunTouch 11.1 Chipset:Mediatek MT6769V/CU Helio G80 (12 nm) CPU:Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55) GPU:Mali-G52 MC2 ➽Memory Slot Kartu: MicroSDXC (slot khusus) Internal:128GB 6GB RAM ➽ Kamera Main Triple:Fitur: LED Flash ➽Selfie Camera Lajang:16 MP, f/2.0, (lebar) ➽Sound Loudspeaker: Ya Jack 3.5mm ： Ya ➽Comms WLAN: Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, Hotspot Bluetooth: 5.0, A2DP, LE GPS: Ya, dengan A-GPS NFC:Ya Radio: Radio FM USB: USB Type-C 2.0, USB on-the-Go ➽Fitur Sensor: sidik jari (dipasang di samping), accelerometer, kedekatan, kompas ➽battery PackageContents 1x smartphone 1x data cable 1x User Manual 1x charger",Customer satisfaction information not found.,Rating information not found.
251,https://www.tokopedia.com/farahmila/bisa-cod-galaxy-s23-ultra-hp-murah-ram-12gb-512gb-handphone-android?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"Selamat datang di toko [Penjualan Langsung Pabrik] ~  Garansi: 3 tahun  【Semua produk tersedia-Semua produk adalah stok lokal】 【Kami akan mengirim dalam waktu 24 jam setelah Anda melakukan pemesanan】 【Anda dapat menerima paket dalam waktu sekitar 2 hari】   Gratis Casing hp Headphone Gratis Gratis Charger Gratis Anti Gores Layar Pelidung Gratis Kabel USB  Model: S23 ultra CPU: MTK6595 10 core Sistem: Android 12 Memori: RAM 12GB + ROM 512GB Jenis layar: layar penuh 7,5 inci Layar sentuh/Layar Sentuh: mendukung kapasitansi Resolusi layar: 3040*1440 Baterai: 6800mAH Jaringan: 4G 5G SIM: Kartu SIM ganda + kartu T-flash Piksel kamera:Kamera Depan : 32.0 MP. Kamera belakang: 64,0 MP Fitur terbaru: Pengenalan wajah/buka kunci sidik jari Fitur produk tambahan: GPS: Ya, WiFi: mendukung nirkabel 802.11 b/g/n, mendukung hotspot Bluetooth: Mendukung Bluetooth 4.0 Informasi: MMS, SMS, Email, Gmail Port keluaran audio: 3.5mm Port USB: 5mm Multifunsi: Perekam video, pemutar audio, tape recorder, radio FM, email, Gmail, senter, Anda juga bisa download aplikasi lain, dll Bahasa: beberapa bahasa   Paket Isi : 1 x Ponsel pintar 1 x Kepala Charger / colokan pengisi daya 1 x Kabel Charger 1 x 3.5mm earphone 1 x Panduan Pengguna 1 x Anti gores/pelindung layar 1 x Casing hp   SKU : 3131/1533839257556697088/55",Customer satisfaction information not found.,Rating information not found.
252,https://www.tokopedia.com/raisyamaemi-sh/hp-galaxy-a52-nfc-ram-12512gb-murah-4g5g-lte-handphone-android?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"Keterangan: Model: Galaxy A52 Platform: Android 10.0 3G / 4G / 5G LTE Siaga: Kartu ganda lapisan ganda ekspansi kartu TF vertikal Layar: 7.5 inci Frekuensi: GSM: 800/900/1800 / 1900, WCDMA: 850/2100 Warna: putih, hitam, biru Memori: 12GB RAM + 512GB ROM Kamera: 24MP + 58MP Multi-fungsi: identifikasi wajah, wifi mode tunggal, GPS, sensor gravitasi, jam alarm, kalender, kalkulator, perekam, perekam video, wap / mms / gprs /, penampil gambar, tugas e-book, IML menutupi Bahasa: Dukungan multibahasa Baterai: Baterai Lithium-ion 5000mAh  Q: Apakah saham?    A: Ya. Itu tersedia.  Q: Kapan saya bisa mendapatkan barang?    A: Kami akan mengirimkan dalam waktu 24 jam setelah menerima pesanan. Mungkin tiba dalam waktu sekitar 4-5 hari.  Q: Mendukung pengiriman uang (COD)?    A: Ya, kami mendukung pengiriman uang tunai.  Q: Apakah ini harga sebenarnya?    A: Ya, ini adalah harga akhir. Anda juga dapat meminta kredensial pengganti                                       Hadiah       1 x Adaptor Pengisian       1 x kabel pengisian       1 x headset       1 x Panduan Pengguna       1 x kotak ponsel       1 x pelindung film   SKU : 3131/1468256803144286208/55",Customer satisfaction information not found.,Rating information not found.
253,https://www.tokopedia.com/toko01-/resmi-note-11-pro-hp-murah-cuci-gudang-ram-12gb-512gb-5g-handphone-hitam-12-128gb-e60b2?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"Keterangan: Model: NOTE 11 Pro Platform: Android 10.0 3G / 4G / 5G LTE Siaga: Kartu ganda lapisan ganda ekspansi kartu TF vertikal Layar: 7.5 inci Frekuensi: GSM: 800/900/1800 / 1900, WCDMA: 850/2100 Warna: Polar Black , Star Blue , 7°purple Memori: 6GB RAM + 128GB ROM(Micro SD Storage hingga 512 GB) Kamera: Front 8MP FF with Dual Flash Light.Rear: Tiple Camera 50MP AF + 2MP FF + AI Lens + Quad Flash  Multi-fungsi: Identifikasi wajah, wifi mode tunggal, GPS, sensor gravitasi, jam alarm, kalender, kalkulator, perekam, perekam video, wap / mms / gprs /, penampil gambar, tugas e-book, IML menutupi,dll Bahasa: Dukungan multibahasa Baterai: Baterai Lithium-ion 5800mAh   Q: Kapan saya bisa mendapatkan barang?      A: Kami akan mengirimkan dalam waktu 24 jam setelah menerima pesanan. Mungkin tiba dalam waktu sekitar 4-5 hari.  Q: Mendukung pengiriman uang (COD)?      A: Ya, kami mendukung pengiriman uang tunai.  Q: Apakah ini harga sebenarnya?      A: Ya, ini adalah harga akhir. Anda juga dapat meminta kredensial pengganti  Q: Apakah barang dijamin?      A: Ya, jika ada masalah dengan verifikasi, kami memberikan kompensasi dan layanan pengembalian dan penukaran.                                       Hadiah       1 x Adaptor Pengisian       1 x kabel pengisian       1 x headset       1 x Panduan Pengguna       1 x Kotak ponsel       1 x Pelindung layar",Customer satisfaction information not found.,Rating information not found.
